2020,"Investigation of the impact of geodynamic risk on the financial and economic activities of mining enterprises","Noskov V.A., Tsirel S.V., Korchak P.A.",,"Rock Mechanics for Natural Resources and Infrastructure Development- Proceedings of the 14th International Congress on Rock Mechanics and Rock Engineering, ISRM 2019",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Dependence of the distribution of seismic events on the location of geological faults","Kotikov D.A., Tsirel S.V.",,"Rock Mechanics for Natural Resources and Infrastructure Development- Proceedings of the 14th International Congress on Rock Mechanics and Rock Engineering, ISRM 2019",, ,0,0,0,0,0,2,1,0,3,0,3
2020,"Creation of rock mass monitoring deformations systems on rock burst hazardous mineral deposits","Morozov K.V.",,"Rock Mechanics for Natural Resources and Infrastructure Development- Proceedings of the 14th International Congress on Rock Mechanics and Rock Engineering, ISRM 2019",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Localization of potentially dangerous geodynamic zones in underground mines","Belova M., Iakovleva E., Popov A., Idiyatullin M.",,"Rock Mechanics for Natural Resources and Infrastructure Development- Proceedings of the 14th International Congress on Rock Mechanics and Rock Engineering, ISRM 2019",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Determination of effective surface energy of coal samples using methods of uniaxial deformation and small-angle neutron scattering","Vasilenko T.A., Kirillov A.K.",,"Rock Mechanics for Natural Resources and Infrastructure Development- Proceedings of the 14th International Congress on Rock Mechanics and Rock Engineering, ISRM 2019",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Application of individual mobile soundproof cabin at process operator working area","Nikulin A., Ikonnikov D., Afanasev P.",15606686,"Journal of Applied Science and Engineering",23, 2,0,0,0,0,0,2,1,0,3,0,3
2020,"Stability of temperature field of the distributed control system","Ilyushin Y., Golovina E.",18196608,"ARPN Journal of Engineering and Applied Sciences",15, 5,0,0,0,0,5,4,2,0,11,0,11
2020,"Use of active power transducers in industrial dc power systems supplying electrolysis cells","Abramovich B.N., Veprikov A.A., Sychev Y.A., Lyakh D.A.",03722929,"Tsvetnye Metally",2020, 2,0,0,0,0,1,5,2,0,8,0,8
2020,"Methodical fundamentals of air consumption calculation for mine working ventilation at the operation of machines and mechanisms with internal combustion engines","Gendler S.G., Gridina E.B., Egorova N.A., Kozyrev S.A., Sogrin B.B.",04092961,"Bezopasnost' Truda v Promyshlennosti",2020, 4,0,0,0,0,0,6,0,0,6,0,6
2020,"[Geomechanical modeling as a tool for well control parameters estimation during drilling and well killing in fractured and porous carbonate reservoirs, Геомеханическое моделирование как инструмент подбора параметровв процессе бурения и глушения скважин для трещиновато-поровогоколлектора]","Bazyrov I., Ovcharenko Y., Lukin S., Shapovalova A., Bolgov I., Gunkin A.",,"Society of Petroleum Engineers - SPE Russian Petroleum Technology Conference 2019, RPTC 2019",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"[The development of chemical stimulation method trends in sandstone reservoirs, Развитие направления обработки призабойной зоны в условияхтерригенных коллекторов]","Shcherbakov G., Yakovlev A., Groman A., Maltcev A.",,"Society of Petroleum Engineers - SPE Russian Petroleum Technology Conference 2019, RPTC 2019",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Prediction of spatial stress-strain behavior of physically nonlinear soil mass in tunnel face area","Protosenya A.G., Iovlev G.A.",02361493,"Mining Informational and Analytical Bulletin",2020, 5,0,0,0,0,1,3,6,1,11,0,11
2020,"Method of complex copper-zinc ore typification using neural network models","Aleksandrova T.N., Ushakov E.K., Orlova A.V.",02361493,"Mining Informational and Analytical Bulletin",2020, 5,0,0,0,0,1,0,1,0,2,0,2
2020,"Behaviour of iridium and ruthenium complexes during sorption in sulphuric acid medium","Petrov G.V., Boduen A.Y., Fokina S.B., Zotova I.E.",03722929,"Tsvetnye Metally",2020, 3,0,0,0,0,0,1,0,0,1,0,1
2020,"Cascade frequency converters control features","Vorontsov A.G., Glushakov V.V., Pronin M.V., Sychev Y.A.",24113336,"Journal of Mining Institute",241, 1,0,0,0,0,2,1,0,0,3,0,3
2020,"The enigma of cuboid diamonds: The causes of inverse distribution of optical centers within the growth zones","Vasilev E.A., Zedgenizov D.A., Klepikov I.V.",18026222,"Journal of Geosciences (Czech Republic)",65, 1,0,0,0,0,0,1,1,1,3,0,3
2020,"[Substantiation and selection of an inhibitor for preventing the formation of asphalt-resin-paraffin deposits, Substanciação e seleção de um inibidor para evitar a formação de depósitos de asfalto-resina-parafina]","Khaibullina K.S., Sagirova L.R., Sandyga M.S.",18060374,"Periodico Tche Quimica",17, 34,0,0,0,0,5,5,12,4,26,0,26
2020,"[Specifics of well killing technology during well service operation in complicated conditions, Detalhes da tecnologia de controle de poço durante a operação em condições complicadas]","Mardashov D., Islamov S., Nefedov Y.",18060374,"Periodico Tche Quimica",17, 34,0,0,0,0,4,6,2,0,12,0,12
2020,"[Raw material base of hard-to-extract oil reserves of Russia, Matéria-prima base de reservas de óleo de difícil extração da Rússia]","Prischepa O.M., Nefedov Y.V., Kochneva O.E.",18060374,"Periodico Tche Quimica",17, 34,0,0,0,0,10,9,6,2,27,0,27
2020,"[The study of the dependence of the rheological properties of gelforming compositions on the crack opening when modeling their flow on a rotational viscometer, O estudo da dependência das propriedades reológicas das composições de formação em gel na abertura de fendas ao modelar seu fluxo em um viscômetro rotacional]","Shagiakhmetov A.M., Podoprigora D.G., Terleev A.V.",18060374,"Periodico Tche Quimica",17, 34,0,0,0,0,0,7,5,0,12,0,12
2020,"[Rationale for selection of an oil field optimal development system in the eastern part of the pechora sea and its calculation, Justificativa para a seleção de um sistema ótimo de desenvolvimento de campo de óleo na parte oriental do mar de pechora e seu cálculo]","Sabukevich V.S., Podoprigora D.G., Shagiakhmetov A.M.",18060374,"Periodico Tche Quimica",17, 34,0,0,0,0,3,9,5,0,17,0,17
2020,"[Development of an asphalt-resin-paraffin deposits inhibitor and substantiation of the technological parameters of its injection into the bottom-hole formation zone, Desenvolvimento de um inibidor de depósito de asfalto-resinaparafina e subscantiação dos parâmetros tecnológicos de sua injeção na zona de formação de furo inferior]","Khaibullina K.S., Korobov G.Y., Lekomtsev A.V.",18060374,"Periodico Tche Quimica",17, 34,0,0,0,0,1,9,13,2,25,0,25
2020,"Iron-Containing Metalworking Wastes as a Chemosorbent for Wastewater Treatment from Molybdenum Ions","Chukaeva M.A., Povarov V.G., Sverchkov I.P.",00271314,"Moscow University Chemistry Bulletin",75, 1,0,0,0,0,1,1,0,0,2,0,2
2020,"Problems of Operating Industrial DC Power Sources in Parallel Connection","Veprikov A.A., Glukhov A.A.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,2,0,0,2,0,2
2020,"Power Supply of Oil Production Facilities Using Associated Petroleum Gas","Turysheva A.V., Gulkov Y.V., Baburin S.V.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,1,3,2,0,6,0,6
2020,"The Ways to Minimize the Negative Impact of the Frequency Converter on the Electric Power Quality in the Power Supply Network and the Electric Power, Supplying Drive Motors","Vasilev B.Y., Zheltikov N.O.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Integration of Renewable Energy Resources in the Distribution Network of Industrial Enterprises","Shafkhatov E.R., Zamyatina E.N., Garipov B.I.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"The Method of Power Factor Calculation under Non-Sinusoidal Conditions","Sychev Y.A., Aladin M.E., Abramovich B.N.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,1,2,0,0,3,0,3
2020,"Problems of Applying Pb-Free Technology in Soldering Electronic Components","Brazhikova A.K., Sterkhov I.A., Shilovskikh P.D.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Research of the Stability of the Electrical System with Distributed Generation","Andryushanov D.A., Kovalchuk M.S.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,2,0,0,2,0,2
2020,"Increase Effectiveness Functioning of Protection against Single-Phase Ground Fault Electrical Networks Medium Voltage","Pelenev D.N., Abramovich B.N., Babyr K.V.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,3,0,0,3,0,3
2020,"Simulation Model of a Dynamically Counterbalanced Drilling String with a Sensorless Control System for Controlling an Autoresonant AC Electric Drive","Kovalchuk M.S., Zagrivniy E.A., Poddubniy D.A.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,0,1,0,1,0,1
2020,"Analysis of Typical Electric Power Facilities Requiring Remote Monitoring","Morozova O.Y.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,0,8,0,8,0,8
2020,"Control System of a Complete Electric Drive of a Mill for Grinding Gold-containing Ores","Vasilev B.U., Malkova Y.M., Mardashov D.V.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,1,1,0,2,0,2
2020,"Research of the Energy Radiation Signatures and Display of General Facilities of Electrical Power Industry","Morozova O.Y., Shpenst V.A.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,0,8,0,8,0,8
2020,"Problems of Shaft-generating Installations Implementation in the Ship Electric Power Systems","Churkin A.A., Frolov V.Ya., Ivanov D.V., Churkin B.A.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Calculation of the First Switch-on Time of Distributed Object's Control Action","Martirosyan A.V., Martirosyan K.V., Chernyshev A.B.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,2,3,0,5,0,5
2020,"Criteria for Assessing the Energy Efficiency of the Electrical Complex","Zamyatina E.N., Zamyatin E.O., Shafkhatov E.R.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,1,2,0,0,3,0,3
2020,"Formation of the Anterior Heating Function under the Action of Uniformly Distributed Sources","Martirosyan K.V., Chernyshev A.B., Martirosyan A.V., Tatyana K.V.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,2,3,3,8,0,8
2020,"Information Support for the Process of Multiphase Flows Transportation Based on the Introduction of a Radioisotope Non-Separation Hydrocarbon Measuring System","Koptev V.Y., Kopteva A.V., Starshaya V.V.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,2,2,0,0,4,0,4
2020,"Control Strategy of Dual Fed Open-End Winding PMSM Drive for Traction Applications","Lutonin A.S., Shklyarskiy A.Y., Shklyarskiy Y.E.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,1,0,0,1,0,1
2020,"Investigation of Nanostructured Matrices of Porous Semiconductors Modified by Zno/Ag Nanoparticles","Belorus A.O., Sherimov D., Veniamin K.L., Ilya P.M.",,"Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020",, ,0,0,0,0,0,0,0,0,0,0,0
2020,"Distortion load identification based on the application of compensating devices","Shklyarskiy Y., Skamyin A., Vladimirov I., Gazizov F.",19961073,"Energies",13, 6,0,0,0,0,3,9,2,0,14,0,14
2020,"Research of mechanical activation of technical hydrolysis lignin as a component of fuel briquet","Aleksandrov A.V., Afanasova A.V., Rudenko A.P.",10295151,"Khimiya Rastitel'nogo Syr'ya",, 1,0,0,0,0,0,1,0,0,1,0,1
2020,"Sand management approach for a field with high viscosity oil","Grigorev M.B., Tananykhin D.S., Poroshin M.A.",14514117,"Journal of Applied Engineering Science",18, 1,0,0,0,0,1,5,4,0,10,0,10
2020,"Regulation of filtration characteristics of highly watered terrigenous formations using complex chemical compositions based on surfactants","Korolev M., Rogachev M., Tananykhin D.",14514117,"Journal of Applied Engineering Science",18, 1,0,0,0,0,0,7,4,0,11,0,11
2020,"Peculiarities of assessing the reservoir propties of clayish reservoirs depending on the water of reservoir pressure maintenance system properties","Palyanitsina A., Sukhikh A.",14514117,"Journal of Applied Engineering Science",18, 1,0,0,0,0,1,8,2,1,12,0,12
2020,"Low-Temperature Ceramic Materials Based on Pyrochlore Compounds in the Bi2O3–ZnO–Nb2O5 System","Redozubov S.S., Nenasheva E.A., Gaidamaka I.M., Zaitseva N.V.",00201685,"Inorganic Materials",56, 1,0,0,0,0,0,2,2,0,4,0,4
2020,"[Safe operation of mining-and-transport system under impact of seismic shot waves, ОБЕСПЕЧЕНИЕ УСЛОВИЙ БЕЗОПАСНОЙ ЭКСПЛУАТАЦИИ ГОРНОТРАНСПОРТНОГО КОМПЛЕКСА ПРИ ВОЗДЕЙСТВИИ СЕЙСМОВЗРЫВНЫХ ВОЛН]","Vasilets V.V., Afanasev P.I., Pavlovich A.A.",02361493,"Mining Informational and Analytical Bulletin",2020, 1,0,0,0,0,0,3,1,0,4,0,4
2020,"Problems of oil refining industry development in Russia","Zakaev D., Nikolaichuk L., Irina F.",09743154,"International Journal of Engineering Research and Technology",13, 2,0,0,0,0,2,1,1,1,5,0,5
2020,"A study of water permeability of coal ash and slag to assess the possibility of their use as road pavement layers","Lange I.Yu., Lebedeva Y.A., Kotiukov P.V.",09743154,"International Journal of Engineering Research and Technology",13, 2,0,0,0,0,0,4,1,0,5,0,5
2020,"[Bulldozer-based technology for open pit mining of limestone–dolomite deposits, БУЛЬДОЗЕРНАЯ ТЕХНОЛОГИЯ ОТКРЫТОЙ РАЗРАБОТКИ ИЗВЕСТНЯКОВОДОЛОМИТОВЫХ МЕСТОРОЖДЕНИЙ]","Argimbaev K.R., Ligotsky D.N., Loginov E.V.",02361493,"Mining Informational and Analytical Bulletin",2020, 3,0,0,0,0,0,2,1,0,3,0,3
2020,"[Prediction of hazardous phenomena within operating coal seam for the Yalevsky mine field, ПРОГНОЗ ОПАСНЫХ ЯВЛЕНИЙ В ПРЕДЕЛАХ РАБОЧИХ УГОЛЬНЫХ ПЛАСТОВ ДЛЯ ШАХТНОГО ПОЛЯ ИМ. В.Д. ЯЛЕВСКОГО]","Meshkov A.А., Popov A.L., Popova Yu.V., Smolin A.V., Shabarov A.N.",02361493,"Mining Informational and Analytical Bulletin",2020, 2,0,0,0,0,0,0,4,0,4,0,4
2020,"Electrolytic production of aluminium: Review. part 1. conventional areas of development","Gorlanov E.S., Brichkin V.N., Polyakov А.А.",03722929,"Tsvetnye Metally",2020, 2,0,0,0,0,0,9,4,0,13,0,13
